sample_id,timestamp,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m,latDeg,lngDeg,heightAboveWgs84EllipsoidM,distance_error,folder
413,1275340707436.0,37.58457151317052,-122.3420575778612,46.86678947039752,37.5869805909,-122.3400334215,35.57,321.8233730288824,2020-06-04-US-MTV-1\Pixel4XL
414,1275340708436.0,37.58458351021669,-122.3423894204047,43.96720005612924,37.5869886381,-122.34036859,35.59,321.2953561750576,2020-06-04-US-MTV-1\Pixel4XL
415,1275340709436.0,37.58457311629193,-122.34272026607852,46.27957175301881,37.5869963766,-122.3407042197,35.67,322.7433322852364,2020-06-04-US-MTV-1\Pixel4XL
416,1275340710436.0,37.58455893542041,-122.34402848445464,210.46255974946249,37.5870041395,-122.3410390394,35.75,378.56915568997533,2020-06-04-US-MTV-1\Pixel4XL
417,1275340711436.0,37.58457483384289,-122.34437866829052,212.13567528310037,37.5870132027,-122.3413725185,35.84,379.0507782453283,2020-06-04-US-MTV-1\Pixel4XL
418,1275340712436.0,37.584590458763785,-122.34470811212202,216.7918365685266,37.5870225506,-122.3417048605,35.91,378.37315176046445,2020-06-04-US-MTV-1\Pixel4XL
419,1275340713436.0,37.58460620059711,-122.34507108119035,218.80240824622615,37.5870315283,-122.3420357872,36.01,379.81875525726633,2020-06-04-US-MTV-1\Pixel4XL
420,1275340714436.0,37.58272405098797,-122.3484127699168,331.2587646545851,37.5870404666,-122.3423652253,36.16,717.171534272268,2020-06-04-US-MTV-1\Pixel4XL
421,1275340715436.0,37.58592826812645,-122.34227376477264,-196.3729975211364,37.5870497761,-122.3426937349,36.32,130.08071415947143,2020-06-04-US-MTV-1\Pixel4XL
422,1275340716436.0,37.58462512309318,-122.3460294400084,214.2347216577398,37.5870586867,-122.3430215409,36.48,378.776487459047,2020-06-04-US-MTV-1\Pixel4XL
423,1275340717436.0,37.58464865354037,-122.34632906459284,213.131059753783,37.5870666941,-122.3433489971,36.65,375.82770107031445,2020-06-04-US-MTV-1\Pixel4XL
424,1275340718436.0,37.5846304057863,-122.34668045023017,213.43950180166135,37.5870747759,-122.3436766682,36.79,379.3826582610698,2020-06-04-US-MTV-1\Pixel4XL
425,1275340719436.0,37.58464859463119,-122.34701426558762,219.4111310491841,37.5870834629,-122.3440047855,36.94,378.9775460494432,2020-06-04-US-MTV-1\Pixel4XL
426,1275340720436.0,37.58464612192844,-122.34736022334302,213.766732093658,37.5870927364,-122.3443335133,37.01,380.9730220565168,2020-06-04-US-MTV-1\Pixel4XL
427,1275340721436.0,37.58465417407934,-122.34768318730914,213.79571064799111,37.5871017528,-122.3446627936,37.09,380.6602360848907,2020-06-04-US-MTV-1\Pixel4XL
428,1275340722436.0,37.58485403200903,-122.34768325708914,199.58111438827672,37.5871091889,-122.3449929546,37.08,345.0758885039135,2020-06-04-US-MTV-1\Pixel4XL
429,1275340723436.0,37.58485786628669,-122.34802748792627,203.4319821644143,37.5871160187,-122.3453241709,37.02,346.1062558645577,2020-06-04-US-MTV-1\Pixel4XL
430,1275340724436.0,37.584665942918086,-122.34869010409017,215.5055486807253,37.5871225633,-122.345656559,36.91,382.18924587625565,2020-06-04-US-MTV-1\Pixel4XL
431,1275340725436.0,37.58471422742042,-122.34802499864756,50.64819949298358,37.5871299303,-122.3459905857,36.81,322.93743591396736,2020-06-04-US-MTV-1\Pixel4XL
432,1275340726436.0,37.58470133139789,-122.34931144461596,212.0308572322133,37.5871373574,-122.3463254871,36.69,377.622324623503,2020-06-04-US-MTV-1\Pixel4XL
433,1275340727436.0,37.58468634387062,-122.34968991687388,218.86513800096344,37.5871437679,-122.3466600971,36.59,382.02359709227176,2020-06-04-US-MTV-1\Pixel4XL
434,1275340728436.0,37.58469210273163,-122.35001481745115,212.26475711149004,37.5871495984,-122.3469939446,36.48,381.4787676789987,2020-06-04-US-MTV-1\Pixel4XL
435,1275340729436.0,37.58532628672437,-122.34831958196372,-227.56852870013705,37.5871574479,-122.3473284341,36.38,221.55538191475156,2020-06-04-US-MTV-1\Pixel4XL
436,1275340730436.0,37.585354050798685,-122.34864860356828,-225.6059744308301,37.5871666348,-122.3476638425,36.29,219.435308761249,2020-06-04-US-MTV-1\Pixel4XL
437,1275340731436.0,37.58536889933562,-122.34898442681032,-227.52089320090684,37.5871763102,-122.3480006272,36.16,218.87351113235448,2020-06-04-US-MTV-1\Pixel4XL
438,1275340732436.0,37.58490621293837,-122.35150491022787,150.36367446935924,37.5871909114,-122.3483380293,36.04,377.37083398613237,2020-06-04-US-MTV-1\Pixel4XL
439,1275340733436.0,37.58494888534694,-122.35081559733432,-22.701842417283714,37.5872085942,-122.3486763841,35.92,314.11268535159365,2020-06-04-US-MTV-1\Pixel4XL
440,1275340734436.0,37.58495891931194,-122.35115948729327,-25.36778942249473,37.5872264176,-122.3490162602,35.81,315.0178509809691,2020-06-04-US-MTV-1\Pixel4XL
441,1275340735436.0,37.584973989967125,-122.35147644834446,-26.08165371243344,37.5872416165,-122.3493578007,35.71,313.7356876639335,2020-06-04-US-MTV-1\Pixel4XL
442,1275340736436.0,37.58291691907795,-122.35596077927408,357.4792269744533,37.5872520851,-122.3497007865,35.63,732.5579072807426,2020-06-04-US-MTV-1\Pixel4XL
443,1275340737436.0,37.584989269286446,-122.35218342104923,-23.516030022129048,37.5872616111,-122.3500451631,35.54,315.18709491337756,2020-06-04-US-MTV-1\Pixel4XL
444,1275340738436.0,37.5829159124771,-122.35666192472874,358.95443855732043,37.5872733507,-122.3503907501,35.45,734.9304379629639,2020-06-04-US-MTV-1\Pixel4XL
445,1275340739436.0,37.58635942014249,-122.35444545125048,-496.25463955882446,37.5872843324,-122.35073726,35.36,342.54784544341067,2020-06-04-US-MTV-1\Pixel4XL
446,1275340740436.0,37.582328061627045,-122.35812067213634,374.17066713900846,37.5872942224,-122.3510847801,35.28,830.2478710934772,2020-06-04-US-MTV-1\Pixel4XL
447,1275340741436.0,37.58247597197034,-122.35874182370377,437.5852125985075,37.5873029027,-122.3514327886,35.27,838.3764815835675,2020-06-04-US-MTV-1\Pixel4XL
448,1275340742436.0,37.58540170406506,-122.35308775808916,-82.62632536119209,37.5873104449,-122.3517774621,35.26,241.61326840787254,2020-06-04-US-MTV-1\Pixel4XL
449,1275340743436.0,37.58295417251193,-122.35839912633593,357.9463309443206,37.5873198414,-122.3521168273,35.23,736.2706213898699,2020-06-04-US-MTV-1\Pixel4XL
450,1275340744436.0,37.58296610590735,-122.35872377729794,361.4825120700877,37.5873311562,-122.3524506889,35.21,735.6151499548242,2020-06-04-US-MTV-1\Pixel4XL
451,1275340745436.0,37.58508900603312,-122.35492008570814,-28.05724982501225,37.5873434829,-122.3527810445,35.09,313.638185351723,2020-06-04-US-MTV-1\Pixel4XL
452,1275340746436.0,37.585096565232455,-122.3552448451091,-27.43866581188208,37.5873600493,-122.3531108283,35.04,314.1740930169748,2020-06-04-US-MTV-1\Pixel4XL
453,1275340747436.0,37.58623126291055,-122.35301995102844,-203.01167941461847,37.5873835224,-122.3534411167,35.04,133.3916154647696,2020-06-04-US-MTV-1\Pixel4XL
454,1275340748436.0,37.58625093002757,-122.3533573428495,-204.20604126229685,37.5874140586,-122.3537715706,35.03,134.38558055818902,2020-06-04-US-MTV-1\Pixel4XL
455,1275340749436.0,37.586272327646704,-122.35367726179048,-204.13236773508405,37.5874501005,-122.3541027151,35.01,136.22233856121326,2020-06-04-US-MTV-1\Pixel4XL
456,1275340750436.0,37.58631208488144,-122.3540134723448,-203.5830723069076,37.5874929375,-122.3544345292,35.0,136.4457522043965,2020-06-04-US-MTV-1\Pixel4XL
457,1275340751436.0,37.58637324782482,-122.35435335286284,-204.5574423491442,37.5875407761,-122.354767156,35.0,134.84634255458778,2020-06-04-US-MTV-1\Pixel4XL
458,1275340752436.0,37.585161397819725,-122.35712641967372,44.83245952360917,37.5875944985,-122.3550985026,35.0,324.2319295690971,2020-06-04-US-MTV-1\Pixel4XL
459,1275340753436.0,37.58536174080096,-122.3585949932605,146.94638950083254,37.5876555707,-122.3554257176,35.0,378.2096331072056,2020-06-04-US-MTV-1\Pixel4XL
460,1275340754436.0,37.58666957205983,-122.35680633372192,69.73155428002295,37.5877246539,-122.3557478449,34.98,149.87572888436645,2020-06-04-US-MTV-1\Pixel4XL
461,1275340755436.0,37.58527024409613,-122.35925746205976,252.40172126956784,37.5878011439,-122.3560643175,34.97,397.949551132986,2020-06-04-US-MTV-1\Pixel4XL
462,1275340756436.0,37.586706456600346,-122.35794939296738,199.4085512427853,37.587881635,-122.3563746795,34.98,190.59973105765218,2020-06-04-US-MTV-1\Pixel4XL
463,1275340757436.0,37.58678733162433,-122.35826460598638,196.56507949697968,37.5879668096,-122.3566776813,35.0,191.7110826404557,2020-06-04-US-MTV-1\Pixel4XL
464,1275340758436.0,37.58700725779705,-122.35805506374145,78.1757121944589,37.5880550933,-122.3569733315,35.01,150.53394841824328,2020-06-04-US-MTV-1\Pixel4XL
465,1275340759436.0,37.58805504801372,-122.3537034092421,474.2618145629442,37.5881491494,-122.3572603089,35.03,313.5825678348131,2020-06-04-US-MTV-1\Pixel4XL
466,1275340760436.0,37.58761808634575,-122.35930070348704,231.8105164954872,37.5882477478,-122.3575399189,35.02,170.21445392643315,2020-06-04-US-MTV-1\Pixel4XL
467,1275340761436.0,37.58772207599837,-122.35955857579224,231.7865153608686,37.5883511864,-122.3578128553,34.98,168.97991524462927,2020-06-04-US-MTV-1\Pixel4XL
468,1275340762436.0,37.58614375339382,-122.36122878723562,144.92818796168655,37.5884595715,-122.3580802545,34.99,378.51897351956495,2020-06-04-US-MTV-1\Pixel4XL
469,1275340763436.0,37.58749595492481,-122.36322408649598,-241.38068775901607,37.5885718425,-122.3583419801,34.91,446.5012589892252,2020-06-04-US-MTV-1\Pixel4XL
470,1275340764436.0,37.58762291137723,-122.3634650240139,-241.3849474830057,37.5886863828,-122.3585979171,34.95,444.85842221797986,2020-06-04-US-MTV-1\Pixel4XL
471,1275340765436.0,37.58909621417769,-122.36197129407272,-352.69107413431254,37.5888035975,-122.35884775,34.94,277.1373603459573,2020-06-04-US-MTV-1\Pixel4XL
472,1275340766436.0,37.5878662955316,-122.36017378698962,75.43956110595622,37.5889243363,-122.3590904265,34.93,151.50363083528384,2020-06-04-US-MTV-1\Pixel4XL
473,1275340767436.0,37.58799802383104,-122.36039270889866,75.97317555933544,37.5890481488,-122.3593284256,34.86,149.76280105342752,2020-06-04-US-MTV-1\Pixel4XL
474,1275340768436.0,37.58799137258078,-122.36115085141138,195.661146844802,37.5891748873,-122.3595670141,34.85,191.8187800375291,2020-06-04-US-MTV-1\Pixel4XL
475,1275340769436.0,37.586253480241744,-122.3624918067486,-142.30080069387068,37.5893060277,-122.3598049889,34.89,413.8342914286353,2020-06-04-US-MTV-1\Pixel4XL
476,1275340770436.0,37.58839701147284,-122.36108237067566,72.94679009412616,37.5894430822,-122.3600403094,34.94,148.19017776548176,2020-06-04-US-MTV-1\Pixel4XL
477,1275340771436.0,37.588441658676345,-122.35984037406708,-200.66217205724612,37.5895860951,-122.3602723518,34.97,132.8258375415195,2020-06-04-US-MTV-1\Pixel4XL
478,1275340772436.0,37.58854292367604,-122.36008045257748,-205.3286425344513,37.5897336185,-122.3605021957,34.92,137.51527026649688,2020-06-04-US-MTV-1\Pixel4XL
479,1275340773436.0,37.58871180796928,-122.36030735896276,-206.35268254900987,37.5898843121,-122.3607307701,34.76,135.60924878104385,2020-06-04-US-MTV-1\Pixel4XL
480,1275340774436.0,37.58888248607866,-122.3605306900806,-204.3333533174045,37.5900347169,-122.3609574949,34.68,133.52727118969938,2020-06-04-US-MTV-1\Pixel4XL
481,1275340775436.0,37.58901784669165,-122.3607618719966,-206.59863940455924,37.5901817754,-122.3611829897,34.74,134.63688208504655,2020-06-04-US-MTV-1\Pixel4XL
482,1275340776436.0,37.58897783998569,-122.3615931702273,-197.29321772043545,37.590325874,-122.3614061898,34.92,150.79721427950955,2020-06-04-US-MTV-1\Pixel4XL
483,1275340777436.0,37.593944881043726,-122.37962422081765,2294.823925188864,37.5904686452,-122.3616255335,34.96,1632.2542788952494,2020-06-04-US-MTV-1\Pixel4XL
484,1275340778436.0,37.58944697212398,-122.3614130940335,-206.3790505579882,37.5906108048,-122.3618429229,34.94,134.84012218530648,2020-06-04-US-MTV-1\Pixel4XL
485,1275340779436.0,37.58957942703886,-122.36164994352124,-208.8742427917613,37.5907523853,-122.3620604247,34.95,135.3488052195657,2020-06-04-US-MTV-1\Pixel4XL
486,1275340780436.0,37.58969744313299,-122.36185426939838,-209.2806933500665,37.5908935463,-122.3622792613,34.91,138.17151948158525,2020-06-04-US-MTV-1\Pixel4XL
487,1275340781436.0,37.58985511113821,-122.36207468053134,-208.0336707295833,37.5910340905,-122.3624996447,34.87,136.33898214567225,2020-06-04-US-MTV-1\Pixel4XL
488,1275340782436.0,37.58998764731511,-122.36229549604438,-208.1793752289597,37.5911756155,-122.3627193139,34.84,137.27280649375467,2020-06-04-US-MTV-1\Pixel4XL
489,1275340783436.0,37.590247225352215,-122.36404533950864,77.46319083426079,37.591316145,-122.3629376353,34.81,153.79514366735245,2020-06-04-US-MTV-1\Pixel4XL
490,1275340784436.0,37.590386835971145,-122.36423094005283,75.12426357634398,37.5914552465,-122.3631531295,34.82,152.09292974930338,2020-06-04-US-MTV-1\Pixel4XL
491,1275340785436.0,37.5903909055434,-122.36496011759772,193.61731812820187,37.5915931528,-122.3633651807,34.78,193.95791517046734,2020-06-04-US-MTV-1\Pixel4XL
492,1275340786436.0,37.59051352551691,-122.3651497034908,189.7613480321892,37.5917280882,-122.3635738972,34.82,193.6923167013192,2020-06-04-US-MTV-1\Pixel4XL
493,1275340787436.0,37.59066277435383,-122.36537724239712,189.4688188266211,37.5918608933,-122.3637787962,34.84,193.86594459902304,2020-06-04-US-MTV-1\Pixel4XL
494,1275340788436.0,37.59200225373959,-122.36762657605274,-165.8106399156904,37.5919925165,-122.3639816906,34.89,321.14562580293796,2020-06-04-US-MTV-1\Pixel4XL
495,1275340789436.0,37.59090938940727,-122.36575721062964,200.20578557087367,37.5921255647,-122.3641884716,34.98,193.37127890846742,2020-06-04-US-MTV-1\Pixel4XL
496,1275340790436.0,37.59120709403691,-122.36547404405012,69.49413867535894,37.5922595199,-122.3643980071,35.03,150.6095816516063,2020-06-04-US-MTV-1\Pixel4XL
497,1275340791436.0,37.591203224505136,-122.36421466242444,-211.97509454760095,37.5923965255,-122.3646073694,35.06,137.12617018573283,2020-06-04-US-MTV-1\Pixel4XL
498,1275340792436.0,37.59119764291243,-122.36552504996467,30.419621931670388,37.5925354721,-122.3648167633,35.13,161.31948729023867,2020-06-04-US-MTV-1\Pixel4XL
499,1275340793436.0,37.59176932238521,-122.36539115738816,-109.98544928050684,37.5926746189,-122.3650272789,35.17,105.64655718932622,2020-06-04-US-MTV-1\Pixel4XL
500,1275340794436.0,37.59162933286662,-122.36682087041864,190.8039669175136,37.5928129176,-122.3652376293,35.11,191.78094706534839,2020-06-04-US-MTV-1\Pixel4XL
1,1275414023442.0,37.42029384714237,-122.07734248280175,410.1596459702972,37.4165043557,-122.0799078126,36.56,478.4146301297007,2020-06-05-US-MTV-1\Pixel4XL
2,1275414024442.0,37.42033958980291,-122.07735715410584,401.52301996591,37.4165043557,-122.0799078124,36.56,482.29398671260094,2020-06-05-US-MTV-1\Pixel4XL
3,1275414025442.0,37.42234419866292,-122.07983707902432,140.9983616327427,37.4165043567,-122.0799078126,36.56,649.3908431356921,2020-06-05-US-MTV-1\Pixel4XL
4,1275414026442.0,37.419369053869445,-122.08000523287144,-104.9000908006054,37.4165043567,-122.0799078117,36.56,318.65596061834896,2020-06-05-US-MTV-1\Pixel4XL
5,1275414027442.0,37.42129014375968,-122.07900728117568,105.05809961924304,37.4165043557,-122.0799078126,36.56,538.0651115183477,2020-06-05-US-MTV-1\Pixel4XL
6,1275414028442.0,37.42120537702407,-122.075465948093,-533.6532720968703,37.4165043567,-122.0799078117,36.56,653.5473486707773,2020-06-05-US-MTV-1\Pixel4XL
7,1275414029442.0,37.41980159065408,-122.07872630387185,-263.61261852664825,37.4165043567,-122.0799078124,36.56,381.1944576336702,2020-06-05-US-MTV-1\Pixel4XL
8,1275414030442.0,37.41829650775982,-122.07796628404223,-235.9867085331764,37.4165043567,-122.0799078126,36.56,262.89153527855797,2020-06-05-US-MTV-1\Pixel4XL
9,1275414031442.0,37.42275168468984,-122.0799968250736,-564.7864243971286,37.4165043567,-122.0799078124,36.56,694.7156526961546,2020-06-05-US-MTV-1\Pixel4XL
10,1275414032442.0,37.41994359163096,-122.07798342276104,-468.9236697852781,37.4165043567,-122.0799078126,36.56,418.48780097532904,2020-06-05-US-MTV-1\Pixel4XL
11,1275414033442.0,37.41923342560012,-122.07602824755212,-866.1591783687952,37.4165043567,-122.0799078124,36.56,457.68440110385546,2020-06-05-US-MTV-1\Pixel4XL
12,1275414034442.0,37.419985543239136,-122.07682783713312,-745.5776621077003,37.4165043567,-122.0799078133,36.56,473.10099375515625,2020-06-05-US-MTV-1\Pixel4XL
13,1275414035442.0,37.42096987131936,-122.07778052842984,-694.620346070945,37.4165043567,-122.0799078117,36.56,530.8938446813788,2020-06-05-US-MTV-1\Pixel4XL
14,1275414036442.0,37.41944533638876,-122.07736823754072,-562.1205253863027,37.4165043567,-122.0799078126,36.56,396.5407595309586,2020-06-05-US-MTV-1\Pixel4XL
15,1275414037442.0,37.42119620896803,-122.07540436714412,-557.6816434191243,37.4165043567,-122.0799078117,36.56,656.0149699129057,2020-06-05-US-MTV-1\Pixel4XL
16,1275414038442.0,37.42044790738942,-122.07667603850858,-323.39514846782214,37.4165043567,-122.0799078124,36.56,523.204001285737,2020-06-05-US-MTV-1\Pixel4XL
17,1275414039442.0,37.42378677855274,-122.07793721632504,-240.07941675769032,37.4165043567,-122.0799078117,36.56,828.2570099067353,2020-06-05-US-MTV-1\Pixel4XL
18,1275414040442.0,37.42229510206008,-122.07922654174727,-469.51212179014095,37.4165043567,-122.0799078124,36.56,646.7061936870064,2020-06-05-US-MTV-1\Pixel4XL
19,1275414041442.0,37.42229150561688,-122.07922786032522,-465.81730392067857,37.4165043567,-122.0799078117,36.56,646.2971877519584,2020-06-05-US-MTV-1\Pixel4XL
20,1275414042442.0,37.42130400028845,-122.07825182783463,-530.811280262571,37.4165043567,-122.0799078126,36.56,553.3704305004981,2020-06-05-US-MTV-1\Pixel4XL
21,1275414043442.0,37.41978423624534,-122.078379380448,-312.3972608975853,37.4165043567,-122.0799078117,36.56,388.88344705032733,2020-06-05-US-MTV-1\Pixel4XL
22,1275414044442.0,37.42105818744096,-122.07946508436004,-392.2315061815402,37.4165043574,-122.0799078117,36.56,507.8700347566964,2020-06-05-US-MTV-1\Pixel4XL
23,1275414045442.0,37.41874100250174,-122.07591100076743,-658.7917175246694,37.4165043567,-122.0799078117,36.56,431.7924165089119,2020-06-05-US-MTV-1\Pixel4XL
24,1275414046442.0,37.41974105195027,-122.07727203155082,-463.4742527908261,37.4165043574,-122.0799078124,36.56,428.6200242167083,2020-06-05-US-MTV-1\Pixel4XL
25,1275414047442.0,37.41876049409625,-122.07591837894714,-659.1450372118866,37.4165043567,-122.0799078126,36.56,432.5134747855327,2020-06-05-US-MTV-1\Pixel4XL
26,1275414048442.0,37.42049952803225,-122.0763127568188,-805.1482187756119,37.4165043567,-122.0799078117,36.56,546.0327310166223,2020-06-05-US-MTV-1\Pixel4XL
27,1275414049442.0,37.41859966098821,-122.07518984316908,-784.3494967171368,37.4165043567,-122.0799078117,36.56,477.37986627985055,2020-06-05-US-MTV-1\Pixel4XL
28,1275414050442.0,37.41862973924723,-122.075137643708,-783.0095761684108,37.4165043567,-122.0799078117,36.56,483.03620579232063,2020-06-05-US-MTV-1\Pixel4XL
29,1275414051442.0,37.42131690969332,-122.07732404457192,-661.4014808126634,37.4165043567,-122.0799078117,36.56,581.7485865364729,2020-06-05-US-MTV-1\Pixel4XL
30,1275414052442.0,37.41980298432777,-122.07657508550244,-670.7465601754286,37.4165043583,-122.0799078117,36.56,470.2788953713117,2020-06-05-US-MTV-1\Pixel4XL
31,1275414053442.0,37.41857985162372,-122.0784301748936,-506.3676370814976,37.4165043567,-122.0799078117,36.56,265.12407137411077,2020-06-05-US-MTV-1\Pixel4XL
32,1275414054442.0,37.41859677461565,-122.07844652477333,-503.9190975154997,37.4165043567,-122.0799078126,36.56,266.0603684053524,2020-06-05-US-MTV-1\Pixel4XL
33,1275414055442.0,37.41859679310147,-122.07843869823223,-497.9317710051543,37.4165043567,-122.0799078126,36.56,266.3981129603846,2020-06-05-US-MTV-1\Pixel4XL
34,1275414056442.0,37.41951442851796,-122.07968245947932,-285.4078196212787,37.4165043567,-122.0799078117,36.56,335.29587370670197,2020-06-05-US-MTV-1\Pixel4XL
35,1275414057442.0,37.41888211869715,-122.07877074341154,-88.79795903512242,37.4165043567,-122.0799078124,36.56,282.82283287053525,2020-06-05-US-MTV-1\Pixel4XL
36,1275414058442.0,37.41800022434124,-122.0776186091908,-310.67205032114447,37.4165043567,-122.0799078117,36.56,261.8000799391187,2020-06-05-US-MTV-1\Pixel4XL
37,1275414059442.0,37.417994777809085,-122.07763211605956,-308.55069790872403,37.4165043567,-122.0799078124,36.56,260.49435743102345,2020-06-05-US-MTV-1\Pixel4XL
38,1275414060442.0,37.41800215873526,-122.0775994797836,-308.84290001241595,37.4165043567,-122.0799078126,36.56,263.2429707265956,2020-06-05-US-MTV-1\Pixel4XL
39,1275414061442.0,37.41944072038698,-122.07739960500896,-577.8948483147439,37.4165043567,-122.0799078117,36.56,394.5556840996073,2020-06-05-US-MTV-1\Pixel4XL
40,1275414062442.0,37.41798153787623,-122.0776099394866,-303.9326212973259,37.4165043574,-122.0799078133,36.56,261.0796590379475,2020-06-05-US-MTV-1\Pixel4XL
41,1275414063442.0,37.41799229265028,-122.07762931568487,-304.3537369496462,37.4165043567,-122.0799078117,36.56,260.50957733470796,2020-06-05-US-MTV-1\Pixel4XL
42,1275414064442.0,37.418004284880055,-122.0776052748233,-306.6200318403739,37.4165043567,-122.0799078117,36.56,262.99663598829915,2020-06-05-US-MTV-1\Pixel4XL
43,1275414065442.0,37.417988007527846,-122.07758815011393,-307.3018784893462,37.4165043567,-122.0799078117,36.56,263.02875590533534,2020-06-05-US-MTV-1\Pixel4XL
44,1275414066442.0,37.41798785892271,-122.07765529526492,-303.039922645325,37.4165043574,-122.0799078107,36.56,258.42635963921646,2020-06-05-US-MTV-1\Pixel4XL
45,1275414067442.0,37.41770542567386,-122.07839485071617,-315.2046308120143,37.4165043567,-122.0799078117,36.56,188.9173605273527,2020-06-05-US-MTV-1\Pixel4XL
46,1275414068442.0,37.41769073484603,-122.07839394073126,-317.5791959469512,37.4165043574,-122.0799078117,36.56,187.82325243687654,2020-06-05-US-MTV-1\Pixel4XL
47,1275414069442.0,37.41769054607954,-122.07835326053664,-309.75201263898055,37.4165043574,-122.0799078117,36.56,190.3827729818514,2020-06-05-US-MTV-1\Pixel4XL
48,1275414070442.0,37.41726554764664,-122.07900715648591,-397.2478593333373,37.4165043583,-122.0799078117,36.56,116.14999139590435,2020-06-05-US-MTV-1\Pixel4XL
49,1275414071442.0,37.417688680338095,-122.07837131010788,-313.5862581512972,37.4165043574,-122.0799078117,36.56,189.09195067175102,2020-06-05-US-MTV-1\Pixel4XL
50,1275414072442.0,37.41821466225676,-122.08002300790028,-177.538900129266,37.4165043574,-122.079907811,36.56,190.44914602740457,2020-06-05-US-MTV-1\Pixel4XL
51,1275414073442.0,37.417265754481065,-122.0789989661512,-392.27851052381766,37.4165043583,-122.0799078107,36.56,116.66315808520737,2020-06-05-US-MTV-1\Pixel4XL
52,1275414074442.0,37.4172492636499,-122.07903838762506,-392.6087912008634,37.4165043574,-122.0799078117,36.56,112.94436680369738,2020-06-05-US-MTV-1\Pixel4XL
53,1275414075442.0,37.41727118949316,-122.0790128268154,-394.8144976158689,37.4165043583,-122.0799078117,36.56,116.26692200561668,2020-06-05-US-MTV-1\Pixel4XL
54,1275414076442.0,37.41872612460181,-122.0786951934764,-643.760155308585,37.4165043583,-122.07990781,36.56,269.26156720073607,2020-06-05-US-MTV-1\Pixel4XL
55,1275414077442.0,37.41870571399105,-122.07866182804294,-637.3430446193235,37.4165043583,-122.0799078117,36.56,268.3754745817358,2020-06-05-US-MTV-1\Pixel4XL
56,1275414078442.0,37.41727070373854,-122.07901678209618,-397.90394637847305,37.4165043583,-122.07990781,36.56,115.98994740158533,2020-06-05-US-MTV-1\Pixel4XL
57,1275414079442.0,37.41725458613135,-122.07903588632612,-394.2004769655449,37.416504359,-122.0799078117,36.56,113.52869632674609,2020-06-05-US-MTV-1\Pixel4XL
58,1275414080442.0,37.41871495697449,-122.07869472131428,-645.955292462791,37.4165043583,-122.0799078117,36.56,268.1393988566151,2020-06-05-US-MTV-1\Pixel4XL
59,1275414081442.0,37.41871835229818,-122.07866443519902,-640.7778189479134,37.4165043583,-122.0799078107,36.56,269.5639345680409,2020-06-05-US-MTV-1\Pixel4XL
60,1275414082442.0,37.41871513678238,-122.0786805945495,-645.3446030524482,37.4165043583,-122.0799078117,36.56,268.6585937487796,2020-06-05-US-MTV-1\Pixel4XL
61,1275414083442.0,37.418698007828354,-122.07865084450174,-639.0262871996368,37.4165043583,-122.0799078107,36.56,267.994458324513,2020-06-05-US-MTV-1\Pixel4XL
62,1275414084442.0,37.41724090919643,-122.07899272513964,-391.0501389416133,37.4165043583,-122.0799078117,36.56,115.06055225797455,2020-06-05-US-MTV-1\Pixel4XL
63,1275414085442.0,37.41797053565345,-122.0776237324938,-296.7941496105385,37.4165043583,-122.0799078117,36.56,259.3630422089678,2020-06-05-US-MTV-1\Pixel4XL
64,1275414086442.0,37.41727860655772,-122.07673443869886,-450.0157903285324,37.416504359,-122.0799078117,36.56,293.1816877632202,2020-06-05-US-MTV-1\Pixel4XL
65,1275414087442.0,37.4179138253802,-122.07789978865176,-791.1094804243279,37.4165043583,-122.0799078117,36.56,236.66765468630842,2020-06-05-US-MTV-1\Pixel4XL
66,1275414088442.0,37.41833191046934,-122.07701730577524,-769.450634783786,37.4165043583,-122.0799078117,36.56,326.28287118975425,2020-06-05-US-MTV-1\Pixel4XL
67,1275414089442.0,37.41834686411754,-122.07702149933516,-772.089048612805,37.4165043583,-122.0799078117,36.56,327.03228806522355,2020-06-05-US-MTV-1\Pixel4XL
68,1275414090442.0,37.4183288628489,-122.0770390707702,-770.2894602207757,37.4165043583,-122.0799078117,36.56,324.56931674579556,2020-06-05-US-MTV-1\Pixel4XL
69,1275414091442.0,37.41729425957071,-122.07669992035964,-712.4953556009331,37.4165043583,-122.0799078117,36.56,296.6078728118676,2020-06-05-US-MTV-1\Pixel4XL
70,1275414092442.0,37.41688172380445,-122.07718863161392,-542.058512448672,37.4165043583,-122.0799078117,36.56,243.78334356923602,2020-06-05-US-MTV-1\Pixel4XL
71,1275414093442.0,37.41834707594869,-122.07701375332502,-775.6093032015864,37.416504359,-122.0799078117,36.56,327.5804559086766,2020-06-05-US-MTV-1\Pixel4XL
72,1275414094442.0,37.4183241440921,-122.0770413496694,-777.3709751018899,37.4165043583,-122.0799078117,36.56,324.0843782336081,2020-06-05-US-MTV-1\Pixel4XL
73,1275414095442.0,37.41833017892095,-122.07704410823222,-773.1300333077264,37.416504359,-122.0799078107,36.56,324.313643779158,2020-06-05-US-MTV-1\Pixel4XL
74,1275414096442.0,37.41873387472516,-122.07661347447976,-705.8665320918509,37.416504359,-122.0799078117,36.56,382.23525888245877,2020-06-05-US-MTV-1\Pixel4XL
75,1275414097442.0,37.41835333258188,-122.07702503163009,-775.4230664975812,37.416504359,-122.0799078117,36.56,327.240553369175,2020-06-05-US-MTV-1\Pixel4XL
